No.,Full Hadith,Isnad,Matan,Author's Comments,Degree,Authenticity,Topic,
532,61 _ حديث : جاءني جبريل فأومأ إلي بتمر فقال : ما تسمون هذا في أرضكم ؟ قلت : نسميه التمر البرني قال : كله فإن فيه سبع خصال _  إلخ .رواه ابن عدي وقال : باطل ورواه ابن عدي أيضاً عن علي مرفوعا : خير ثمراتكم البرني يخرج الداء ولا داء فيه وفي إسناده : إسحاق الفروي متروك . وقد رواه أبو نعيم في الطب من غير طريقه ( 339 ) وله طرق أخرى موضوعة وأخرجه الحاكم في المستدرك وقال : صحيح من حديث أنس وتعقبه الذهبي في تلخيصه فقال : عثمان بن عبد الله العبدي لا يعرف والحديث منكر .وأخرجه ابن عدي أيضاً من حديث ابن بريدة عن أبيه مرفوعا . قال ابن حبان : عقبة بن عبد الله الأصم : ينفرد بالمناكير عن المشاهير . قال في اللآلىء : روى له الترمذي وقد أخرجه البخاري في التاريخ والبيهقي في الشعب وصححه المقدسي وأخرجه من حديث أبي سعيد أبو نعيم في الطب والحاكم في المستدرك فالحكم يوضعه مجازفة (340 ) .,,: جاءني جبريل فأومأ إلي بتمر فقال : ما تسمون هذا في أرضكم ؟ قلت : نسميه التمر البرني قال : كله فإن فيه سبع خصال,رواه ابن عدي وقال : باطل ورواه ابن عدي أيضاً عن علي مرفوعا : خير ثمراتكم البرني يخرج الداء ولا داء فيه وفي إسناده : إسحاق الفروي متروك . وقد رواه أبو نعيم في الطب من غير طريقه ( 339 ) وله طرق أخرى موضوعة وأخرجه الحاكم في المستدرك وقال : صحيح من حديث أنس وتعقبه الذهبي في تلخيصه فقال : عثمان بن عبد الله العبدي لا يعرف والحديث منكر .وأخرجه ابن عدي أيضاً من حديث ابن بريدة عن أبيه مرفوعا . قال ابن حبان : عقبة بن عبد الله الأصم : ينفرد بالمناكير عن المشاهير . قال في اللآلىء : روى له الترمذي وقد أخرجه البخاري في التاريخ والبيهقي في الشعب وصححه المقدسي وأخرجه من حديث أبي سعيد أبو نعيم في الطب والحاكم في المستدرك فالحكم يوضعه مجازفة (340 ) .,باطل,non-authentic,كتاب الأطعمة والأشربة,
533,62 _ حديث : كلوا التمر على الريق .رواه ابن عدي عن ابن عباس مرفوعاً وفي إسناده : عصمة بن محمد وهو كذاب . ,,كلوا التمر على الريق,رواه ابن عدي عن ابن عباس مرفوعاً وفي إسناده : عصمة بن محمد وهو كذاب . ,,non-authentic,كتاب الأطعمة والأشربة,
534,63 _  حديث : كلوا البلح بالتمر فإن الشيطان إذا رآه غضب وقال : عاش ابن آدم حتى أكل الجديد بالخلق . رواه أبو بكر الشافعي عن عائشة مرفوعاً . قال الدارقطني : تفرد به أبو زكير عن هشام قال العقيلي : لا يتابع عليه ولا يعرف إلا به وقال ابن حبان : لا أصل له . قال ابن الجوزي : قد أخرج مسلم لأبي زكير ولعل الزلل من قبل محمد ابن شداد المسمعي . وقال في اللآلىء : قد أخرجه النسائي وابن ماجة  والحاكم في المستدرك . وقال الذهبي في مختصره : إنه حديث منكر ( 341 ) .,,كلوا البلح بالتمر فإن الشيطان إذا رآه غضب وقال : عاش ابن آدم حتى أكل الجديد بالخلق , رواه أبو بكر الشافعي عن عائشة مرفوعاً . قال الدارقطني : تفرد به أبو زكير عن هشام قال العقيلي : لا يتابع عليه ولا يعرف إلا به وقال ابن حبان : لا أصل له . قال ابن الجوزي : قد أخرج مسلم لأبي زكير ولعل الزلل من قبل محمد ابن شداد المسمعي . وقال في اللآلىء : قد أخرجه النسائي وابن ماجة  والحاكم في المستدرك . وقال الذهبي في مختصره : إنه حديث منكر ( 341 ) ., لا أصل له,non-authentic,كتاب الأطعمة والأشربة,
535,64 _ حديث : أطعموا نساءكم في نفاسهن التمر فإنه كان طعام مريم حين ولدت عيسى ولو علم الله طعاماً كان خيراً لها من التمر لأطعمها إياه . رواه الخطيب عن مسلم بن قيس مرفوعاً وفي إسناده : سليمان النخعي وداود بن سليمان كذابان .,, أطعموا نساءكم في نفاسهن التمر فإنه كان طعام مريم حين ولدت عيسى ولو علم الله طعاماً كان خيراً لها من التمر لأطعمها إياه, رواه الخطيب عن مسلم بن قيس مرفوعاً وفي إسناده : سليمان النخعي وداود بن سليمان كذابان .,,non-authentic,كتاب الأطعمة والأشربة,
536,65 _ حديث : يا عائشة إذا جاء الرطب فهنئيني .رواه أبو بكر الشافعي عن عائشة مرفوعاً وفي إسناده : من لا يتابع على روايته ( 342 ) . وروى الأزدي عن عائشة مرفوعاً : لو علم الناس وجدي بالرطب لعزوني فيه إذا ذهب وفي إسناده : جماعة بين ضعيف وكذاب .,, يا عائشة إذا جاء الرطب فهنئيني,رواه أبو بكر الشافعي عن عائشة مرفوعاً وفي إسناده : من لا يتابع على روايته ( 342 ) . وروى الأزدي عن عائشة مرفوعاً : لو علم الناس وجدي بالرطب لعزوني فيه إذا ذهب وفي إسناده : جماعة بين ضعيف وكذاب .,,non-authentic,كتاب الأطعمة والأشربة,
537,66 _ حديث : من لقم أخاه لقمة حلواء لم يكن ذلك مخافة من شره ولا رجاء لخيره صرف الله عنه سبعين بلوى في القيامة . رواه الخطيب عن أنس مرفوعاً وقال : هذا حديث منكر جداً وإسناده صحيح ( 343 ) . ورواه أبو نعيم في الطب وفي إسناده : يزيد الرقاشي متروك وخالد [ العبد ] يضع . ورواه ابن شاهين عن أبي هريرة مرفوعاً وفي إسناده ضعيفان ( 344 ) ومتروك .,, من لقم أخاه لقمة حلواء لم يكن ذلك مخافة من شره ولا رجاء لخيره صرف الله عنه سبعين بلوى في القيامة, رواه الخطيب عن أنس مرفوعاً وقال : هذا حديث منكر جداً وإسناده صحيح ( 343 ) . ورواه أبو نعيم في الطب وفي إسناده : يزيد الرقاشي متروك وخالد [ العبد ] يضع . ورواه ابن شاهين عن أبي هريرة مرفوعاً وفي إسناده ضعيفان ( 344 ) ومتروك ., منكر جداً ,non-authentic,كتاب الأطعمة والأشربة,
538_1,67 _ حديث : إن من السرف أن تأكل كلما اشتهيت . رواه الدارقطني عن أنس مرفوعاً قيل : لا يصح في إسناده : يحيى بن عثمان منكر الحديث وكذا نوح بن ذكوان قال في اللآلىء : يحيى بريء من عهدته فإن ابن ماجة  أخرجه فقال : حدثنا هشام بن عمار ويحيى بن سعيد بن كثير بن دينار الحمصي قالا : ثنا بقية به يعني : أن بقية قال : حدثنا يونس بن أبي كثير عن نوح بن ذكوان عن الحسن عن أنس فذكره ( 345 ) .وأما ما روى القزويني في أماليه عن عائشة مرفوعاً : أحرموا أنفسكم طيب الطعام فإنما قوى الشيطان أن يجرى في العروق به فقال في اللآلىء : موضوع آفته بزيع [بن حسان ] أبو الخليل الخصاف .,,: إن من السرف أن تأكل كلما اشتهيت, رواه الدارقطني عن أنس مرفوعاً قيل : لا يصح في إسناده : يحيى بن عثمان منكر الحديث وكذا نوح بن ذكوان قال في اللآلىء : يحيى بريء من عهدته فإن ابن ماجة  أخرجه فقال : حدثنا هشام بن عمار ويحيى بن سعيد بن كثير بن دينار الحمصي قالا : ثنا بقية به يعني : أن بقية قال : حدثنا يونس بن أبي كثير عن نوح بن ذكوان عن الحسن عن أنس فذكره ( 345 ) .,,non-authentic,كتاب الأطعمة والأشربة,
538_2,,وأما ما روى القزويني في أماليه عن عائشة مرفوعاً , أحرموا أنفسكم طيب الطعام فإنما قوى الشيطان أن يجرى في العروق به, فقال في اللآلىء : موضوع آفته بزيع [بن حسان ] أبو الخليل الخصاف .,موضوع,non-authentic,كتاب الأطعمة والأشربة,
539_1,68 _ حديث : إن الله تعالى خلق آدم من طين فحرم أكل الطين على ذريته . رواه ابن عدي عن جابر مرفوعا وفي إسناده : وضاع  .وروى الطبراني عن سلمان مرفوعا : من أكل الطين فإنما أعان على قتل نفسه . قال الدارقطني : تفرد به يحيى بن يزيد قيل : مجهول . وقال في اللسان : ذكره ابن حبان في الثقات ( 346 ) . ورواه ابن عدي عن أبي هريرة مرفوعا وفي إسناده : عبد الملك بن مهران . قيل : مجهول . وقال في اللسان : ذكره ابن حبان في الثقات ( 347 ) . وقد أخرجه ابن السني وأبو نعيم في الطب والبيهقي في السنن . ورواه العقيلي عن أبي هريرة مرفوعا وفيه مجهولان ( 348 ) .ورواه ابن عدي عن أنس مرفوعا : من أكل الطين : فقد أكل من لحم الخنزير وفيه : ولا يبالي الله على ما مات يهوديا أو نصرانيا . وروى عنه من طريق أخرى ( 349 ) قال ابن عدي : هذا باطلان . وروى ابن عدي أيضاً عن أنس مرفوعا بلفظ : أكل الطين حرام على كل مسلم فمن مات وفي قلبه مثقال ذرة من طين كبه الله على وجهه يوم القيامة في النار وقال : باطل ( 350 ) ولهذا الحديث طرق متعددة تفيد أن له أصلا .,, إن الله تعالى خلق آدم من طين فحرم أكل الطين على ذريته, رواه ابن عدي عن جابر مرفوعا وفي إسناده : وضاع  .,,non-authentic,كتاب الأطعمة والأشربة,
539_2,,وروى الطبراني عن سلمان مرفوعا , من أكل الطين فإنما أعان على قتل نفسه, قال الدارقطني : تفرد به يحيى بن يزيد قيل : مجهول . وقال في اللسان : ذكره ابن حبان في الثقات ( 346 ) . ورواه ابن عدي عن أبي هريرة مرفوعا وفي إسناده : عبد الملك بن مهران . قيل : مجهول . وقال في اللسان : ذكره ابن حبان في الثقات ( 347 ) . وقد أخرجه ابن السني وأبو نعيم في الطب والبيهقي في السنن . ورواه العقيلي عن أبي هريرة مرفوعا وفيه مجهولان ( 348 ) .,,non-authentic,كتاب الأطعمة والأشربة,
